Id,Title,ViewCount,AnswerCount,FavoriteCount
"10146080","Ternary operation in CoffeeScript","93826","7","34"
"11509721","How do I initialize a dictionary of empty lists in Python?","93825","4","13"
"8915630","iOS - UIImageView - how to handle UIImage image orientation","93825","13","35"
"159554","String.Format like functionality in T-SQL?","93824","12","13"
"11181920","How do I wrap text in a span?","93823","4","2"
"12237209","Java compile error: cannot find symbol","93821","7","2"
"2487841","jQuery parse JSON multidimensional array","93821","2","20"
"3826929","SQL Query to find missing rows between two related tables","93820","1","6"
"6178332","Force decimal point instead of comma in HTML5 number input (client-side)","93820","12","9"
"1660983","Sending XML data using HTTP POST with PHP","93819","2","11"
"639547","Is there a Firefox keyboard shortcut to clear the cache?","93819","8","15"
"5338725","Copy a range of cells and only select cells with data","93819","3","1"
"2247842","SVN (Subversion) Problem ""File is scheduled for addition, but is missing"" - Using Versions","93818","6","14"
"641864","Returning a pointer to a vector element in c++","93818","9","18"
"36475626","How to extend/inherit components?","93818","10","34"
"3085539","regular expression for anything but an empty string","93816","8","13"
"5559652","How Do I detect the orientation of the device on iOS?","93813","10","12"
"4186392","PHP passing $_GET in linux command prompt","93813","13","52"
"19225414","How to get the hours difference between two date objects?","93811","3","13"
"41135188","Vue - Deep watching an array of objects and calculating the change?","93810","4","21"
"1977791","Turn off enclosing <p> tags in CKEditor 3.0","93809","11","28"
"1268531","jQuery autoComplete view all on click?","93808","21","18"
"7625706","Fixed GridView Header with horizontal and vertical scrolling in asp.net","93808","5",""
"1241856","Illegal mix of collations error in MySql","93806","18","14"
"857916","Positioning a div near bottom side of another div","93801","4","22"
"5907338","How to convert JTextField to String and String to JTextField?","93798","4",""
"25756087","Detecting iPhone 6/6+ screen sizes in point values","93795","16","54"
"1967863","Is there a simple example of the PopupWindow class using Android v2.0?","93794","3","22"
"12977661","Is there a way to suppress JSHint warning for one given line?","93794","3","59"
"15341028","Check if a property exist in a class","93794","6","9"
"7843733","Confused about UPDLOCK, HOLDLOCK","93793","2","46"
"26857","How do you programmatically fill in a form and 'POST' a web page?","93792","6","19"
"15707532","python ""import datetime"" v.s. ""from datetime import datetime""","93791","6","15"
"1642483","When using Trusted_Connection=true and SQL Server authentication, will this affect performance?","93791","4","17"
"1206937","javascript domready?","93788","10","21"
"7429649","How to pass model attributes from one Spring MVC controller to another controller?","93787","10","21"
"9185770","Programmatically Check an Item in Checkboxlist where text is equal to what i want","93786","4","6"
"20057771","'No JUnit tests found' in Eclipse","93783","17","10"
"556714","How does the stack work in assembly language?","93782","17","35"
"6880659","In what cases will HTTP_REFERER be empty","93782","4","45"
"21231834","Creating a pandas DataFrame from columns of other DataFrames with similar indexes","93781","2","6"
"7848004","Get column from a two dimensional array ","93781","7","13"
"25533147","Get day of week using NSDate","93780","16","23"
"36001552","ESLint Parsing error: Unexpected token","93780","4","11"
"1372435","Configure Log4net to write to multiple files","93780","5","46"
"29312291","Google Drive as FTP Server","93779","3","2"
"297654","What is __stdcall?","93779","8","60"
"25948560","How to install Laravel 5.0","93778","4","22"
"36632649","Running Node.Js on Android","93774","5","34"
"14342938","Correlation between two vectors?","93774","4","2"
"30093688","How To Create Range in Swift?","93772","9","38"
"6287903","How to properly add CSRF token using PHP","93772","3","87"
"29852389","Getting Error - ORA-01858: a non-numeric character was found where a numeric was expected","93770","3","1"
"1183801","Should I use Vaadin Framework","93769","19","58"
"35038864","How to access global variables","93769","3","4"
"1230386","Why do I get a warning every time I use malloc?","93765","4","17"
"7616666","Google Maps API v3: Custom styles for infowindow","93762","4","37"
"17338212","Eclipse Kepler not connecting to internet via proxy","93762","10","17"
"39727742","how to filter out a null value from spark dataframe","93755","9","20"
"21363415","Must declare the scalar variable","93754","4","2"
"33407344","How to find files modified in last x minutes (find -mmin does not work as expected)","93753","8","8"
"9063296","How can I write maven build to add resources to classpath?","93751","3","12"
"15117403","DTO pattern: Best way to copy properties between two objects","93750","6","25"
"35064304","""RuntimeError: Make sure the Graphviz executables are on your system's path"" after installing Graphviz 2.38","93750","19","18"
"13885533","It says that TypeError: document.getElementById(...) is null","93747","7","4"
"19425165","Bootstrap Accordion button toggle ""data-parent"" not working","93747","7","10"
"664014","What integer hash function are good that accepts an integer hash key?","93747","10","48"
"2913231","How do I increment a DOS variable in a FOR /F loop?","93745","6","12"
"19567550","Facebook Open Graph API Examples - How to get the access token?","93739","1","14"
"8413523","Jquery array.push() not working","93738","3",""
"1472633","WPF Application that only has a tray icon","93737","3","58"
"12825635","ORA-12154: TNS:could not resolve the connect identifier specified (PLSQL Developer)","93736","12","1"
"225845","How do I configure modprobe to find my module?","93732","3","24"
"6383310","Python mysqldb: Library not loaded: libmysqlclient.18.dylib","93732","15","108"
"3580715","What is the difference between Step Into and Step Over in the Eclipse debugger?","93731","5","73"
"9368099","How do I modify my user PROFILE file to append a scripts folder i created to the end of my PATH variable?","93729","3","2"
"1362723","How can I get a Dialog style activity window to fill the screen?","93729","10","44"
"36877","How do you set up use HttpOnly cookies in PHP","93727","9","34"
"13941055","Add a string of text into an input field when user clicks a button","93726","3","6"
"14894864","How to download a Nuget package without nuget.exe or Visual Studio extension?","93725","6","42"
"5220761","Fast and simple String encrypt/decrypt in JAVA","93725","4","46"
"5126105","C++ - unable to start correctly (0xc0150002)","93722","10","1"
"3209647","ojdbc14.jar vs. ojdbc6.jar","93720","4","9"
"225764","Safely change home directory","93720","11","40"
"14775153","JSF rendered multiple combined conditions","93719","1","3"
"1470777","Forms Authentication Timeout vs Session Timeout","93719","2","42"
"311043","How do I select top 10 rows in a table without sorting?","93719","3","1"
"8929053","Removing elements from array Ruby","93718","6","13"
"11650160","Insert data to MySql DB and display if insertion is success or failure","93716","5","2"
"10768522","Python send POST with header","93714","3","8"
"34094806","Return from a promise then()","93714","4","28"
"270408","Is it better in C++ to pass by value or pass by constant reference?","93711","10","95"
"859031","EasyMock: Void Methods","93711","5","24"
"5175558","Showing all session data at once?","93708","4","10"
"21093002","error: could not create '/usr/local/lib/python2.7/dist-packages/virtualenv_support': Permission denied","93708","9","12"
"10237731","CSS3 transitions inside jQuery .css()","93707","2","12"
"10225403","How can I extract a good quality JPEG image from an H264 video file with ffmpeg?","93707","1","36"
"3746484","Why am I getting this redefinition of class error?","93706","8","2"
"15734031","Why does the preflight OPTIONS request of an authenticated CORS request work in Chrome but not Firefox?","93706","2","18"
"2221722","Browser detection","93704","6","14"
"3835636","PHP Replace last occurrence of a String in a String?","93703","14","22"
"7766630","Changing ViewPager to enable infinite page scrolling","93703","10","42"
"9891366","Could not create the Java virtual machine","93702","5","3"
"23286619","How to pass the values from one jsp page to another jsp without submit button?","93702","6","1"
"8711109","Could not find module FindOpenCV.cmake ( Error in configuration process)","93700","12","13"
"25585500","Running Python from Atom","93696","2","9"
"1355349","Create SQL identity as primary key?","93694","3","7"
"33870520","Npm install cannot find module 'semver'","93694","20","49"
"2145012","Adding rows dynamically with jQuery","93687","5","32"
"14912943","How to print current URL path?","93687","2","10"
"6537535","Check date with todays date","93686","11","9"
